Notes,Year,Year Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,1990,1990,Kidney dialysis or other perfusion,E870.2,6,248922111,0.0 (Unreliable)
,1990,1990,Endoscopic examination,E870.4,30,248922111,0
,1990,1990,"Aspiration of fluid or tissue, puncture, and catheterization",E870.5,31,248922111,0
,1990,1990,Heart catheterization,E870.6,19,248922111,0.0 (Unreliable)
,1990,1990,Administration of enema,E870.7,7,248922111,0.0 (Unreliable)
,1990,1990,Other specified medical care,E870.8,60,248922111,0
,1990,1990,Unspecified medical care,E870.9,11,248922111,0.0 (Unreliable)
,1990,1990,Surgical operation,E871.0,2,248922111,0.0 (Unreliable)
,1990,1990,Removal of catheter or packing,E871.7,1,248922111,0.0 (Unreliable)
,1990,1990,Unspecified procedure,E871.9,1,248922111,0.0 (Unreliable)
,1990,1990,"Aspiration of fluid or tissue, puncture, and catheterization",E872.5,1,248922111,0.0 (Unreliable)
,1990,1990,Overdose of radiation in therapy,E873.2,1,248922111,0.0 (Unreliable)
,1990,1990,Inadvertent exposure of patient to radiation during medical care,E873.3,1,248922111,0.0 (Unreliable)
,1990,1990,Inappropriate (too hot or too cold) temperature in local application and packing,E873.5,2,248922111,0.0 (Unreliable)
,1990,1990,Other specified failure in dosage,E873.8,2,248922111,0.0 (Unreliable)
,1990,1990,Surgical operation,E874.0,2,248922111,0.0 (Unreliable)
,1990,1990,Infusion and transfusion,E874.1,1,248922111,0.0 (Unreliable)
,1990,1990,Kidney dialysis and other perfusion,E874.2,1,248922111,0.0 (Unreliable)
,1990,1990,"Aspiration of fluid or tissue, puncture, and catheterization",E874.4,2,248922111,0.0 (Unreliable)
,1990,1990,Contaminated substance transfused or infused,E875.0,3,248922111,0.0 (Unreliable)
,1990,1990,Unspecified,E875.9,1,248922111,0.0 (Unreliable)
,1990,1990,Mismatched blood in transfusion,E876.0,5,248922111,0.0 (Unreliable)
,1990,1990,Wrong fluid in infusion,E876.1,1,248922111,0.0 (Unreliable)
,1990,1990,Failure in suture and ligature during surgical operation,E876.2,1,248922111,0.0 (Unreliable)
,1990,1990,Endotracheal tube wrongly placed during anesthetic procedure,E876.3,4,248922111,0.0 (Unreliable)
,1990,1990,Other specified misadventures during medical care,E876.8,55,248922111,0
,1990,1990,Unspecified misadventure during medical care,E876.9,5,248922111,0.0 (Unreliable)
,1990,1990,Surgical operation with transplant of whole organ,E878.0,32,248922111,0
,1990,1990,Surgical operation with implant of artificial internal device,E878.1,254,248922111,0.1
,1990,1990,"Surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant",E878.2,157,248922111,0.1
,1990,1990,Surgical operation with formation of external stoma,E878.3,123,248922111,0
,1990,1990,Other restorative surgery,E878.4,113,248922111,0
,1990,1990,Amputation of limb(s),E878.5,240,248922111,0.1
,1990,1990,Removal of other organ (partial) (total),E878.6,172,248922111,0.1
,1990,1990,Other specified surgical operations and procedures,E878.8,150,248922111,0.1
,1990,1990,Unspecified surgical operations and procedures,E878.9,596,248922111,0.2
,1990,1990,Cardiac catheterization,E879.0,14,248922111,0.0 (Unreliable)
,1990,1990,Kidney dialysis,E879.1,15,248922111,0.0 (Unreliable)
,1990,1990,Radiological procedure and radiotherapy,E879.2,9,248922111,0.0 (Unreliable)
,1990,1990,Aspiration of fluid,E879.4,3,248922111,0.0 (Unreliable)
,1990,1990,Urinary catheterization,E879.6,117,248922111,0
,1990,1990,Other specified procedures,E879.8,246,248922111,0.1
,1990,1990,Unspecified procedure,E879.9,10,248922111,0.0 (Unreliable)
,1990,1990,Escalator,E880.0,3,248922111,0.0 (Unreliable)
,1990,1990,Other stairs or steps,E880.9,1145,248922111,0.5
,1990,1990,Fall from ladder,E881.0,230,248922111,0.1
,1990,1990,Fall from scaffolding,E881.1,86,248922111,0
,1990,1990,Fall from or out of building or other structure,E882,615,248922111,0.2
,1990,1990,Accident from diving or jumping into water (swimming pool),E883.0,25,248922111,0
,1990,1990,Accidental fall into storm drain or manhole,E883.2,2,248922111,0.0 (Unreliable)
,1990,1990,Fall into other hole or other opening in surface,E883.9,57,248922111,0
,1990,1990,Fall from playground equipment,E884.0,7,248922111,0.0 (Unreliable)
,1990,1990,Fall from cliff,E884.1,112,248922111,0
,1990,1990,Fall from chair or bed,E884.2,487,248922111,0.2
,1990,1990,Other fall from one level to another,E884.9,425,248922111,0.2
,1990,1990,"Fall on same level from slipping, tripping, or stumbling",E885,491,248922111,0.2
,1990,1990,In sports,E886.0,3,248922111,0.0 (Unreliable)
,1990,1990,Other and unspecified,E886.9,5,248922111,0.0 (Unreliable)
,1990,1990,"Fracture, cause unspecified",E887,2837,248922111,1.1
,1990,1990,Other and unspecified fall,E888,5783,248922111,2.3
,1990,1990,Explosion caused by conflagration,E890.0,4,248922111,0.0 (Unreliable)
,1990,1990,Fumes from combustion of polyvinylchloride (pvc) and similar material in conflagration,E890.1,1,248922111,0.0 (Unreliable)
,1990,1990,Other smoke and fumes from conflagration,E890.2,2700,248922111,1.1
,1990,1990,Burning caused by conflagration,E890.3,700,248922111,0.3
,1990,1990,Other accident resulting from conflagration,E890.8,46,248922111,0
,1990,1990,Unspecified accident resulting from conflagration in private dwelling,E890.9,58,248922111,0
,1990,1990,Other smoke and fumes from conflagration,E891.2,53,248922111,0
,1990,1990,Burning caused by conflagration,E891.3,29,248922111,0
,1990,1990,Unspecified accident resulting from conflagration of other and unspecified building or structure,E891.9,13,248922111,0.0 (Unreliable)
,1990,1990,Conflagration not in building or structure,E892,70,248922111,0
,1990,1990,From controlled fire in private dwelling,E893.0,73,248922111,0
,1990,1990,From controlled fire in other building or structure,E893.1,2,248922111,0.0 (Unreliable)
,1990,1990,From controlled fire not in building or structure,E893.2,30,248922111,0
,1990,1990,From other specified sources,E893.8,37,248922111,0
,1990,1990,Unspecified source,E893.9,19,248922111,0.0 (Unreliable)
,1990,1990,Ignition of highly inflammable material,E894,53,248922111,0
,1990,1990,Accident caused by controlled fire in private dwelling,E895,32,248922111,0
,1990,1990,Accident caused by controlled fire not in building or structure,E897,19,248922111,0.0 (Unreliable)
,1990,1990,Burning bedclothes,E898.0,22,248922111,0
,1990,1990,Other,E898.1,76,248922111,0
,1990,1990,Accident caused by unspecified fire,E899,138,248922111,0.1
,1990,1990,Due to weather conditions,E900.0,147,248922111,0.1
,1990,1990,Of man-made origin,E900.1,24,248922111,0
,1990,1990,Of unspecified origin,E900.9,129,248922111,0.1
,1990,1990,Due to weather conditions,E901.0,320,248922111,0.1
,1990,1990,Of man-made origin,E901.1,1,248922111,0.0 (Unreliable)
,1990,1990,Other specified origin,E901.8,13,248922111,0.0 (Unreliable)
,1990,1990,Of unspecified origin,E901.9,262,248922111,0.1
,1990,1990,Due to diving,E902.2,6,248922111,0.0 (Unreliable)
,1990,1990,Unspecified cause,E902.9,17,248922111,0.0 (Unreliable)
,1990,1990,Travel and motion,E903,1,248922111,0.0 (Unreliable)
,1990,1990,Abandonment or neglect of infants and helpless persons,E904.0,12,248922111,0.0 (Unreliable)
,1990,1990,Lack of food,E904.1,66,248922111,0
,1990,1990,"Exposure (to weather conditions), not elsewhere classifiable",E904.3,54,248922111,0
,1990,1990,Venomous snakes and lizards,E905.0,4,248922111,0.0 (Unreliable)
,1990,1990,Venomous spiders,E905.1,7,248922111,0.0 (Unreliable)
,1990,1990,"Hornets, wasps, and bees",E905.3,38,248922111,0
,1990,1990,Centipede and venomous millipede (tropical),E905.4,1,248922111,0.0 (Unreliable)
,1990,1990,Other venomous arthropods,E905.5,4,248922111,0.0 (Unreliable)
,1990,1990,Venomous marine animals and plants,E905.6,1,248922111,0.0 (Unreliable)
,1990,1990,Dog bite,E906.0,24,248922111,0
,1990,1990,Bite of nonvenomous snakes and lizards,E906.2,1,248922111,0.0 (Unreliable)
,1990,1990,Bite of other animal except arthropod,E906.3,3,248922111,0.0 (Unreliable)
,1990,1990,Bite of nonvenomous arthropod,E906.4,5,248922111,0.0 (Unreliable)
,1990,1990,Other specified injury caused by animal,E906.8,67,248922111,0
,1990,1990,Unspecified injury caused by animal,E906.9,6,248922111,0.0 (Unreliable)
,1990,1990,Lightning,E907,89,248922111,0
,1990,1990,"Cataclysmic storms, and floods resulting from storms",E908,138,248922111,0.1
,1990,1990,Cataclysmic earth surface movements and eruptions,E909,13,248922111,0.0 (Unreliable)
,1990,1990,While water-skiing,E910.0,6,248922111,0.0 (Unreliable)
,1990,1990,While engaged in other sport or recreational activity with diving equipment,E910.1,53,248922111,0
,1990,1990,While engaged in other sport or recreational activity without diving equipment,E910.2,784,248922111,0.3
,1990,1990,While swimming or diving for purposes other than recreation or sport,E910.3,57,248922111,0
,1990,1990,In bathtub,E910.4,318,248922111,0.1
,1990,1990,Other accidental drowning or submersion,E910.8,1991,248922111,0.8
,1990,1990,Unspecified accidental drowning or submersion,E910.9,770,248922111,0.3
,1990,1990,Inhalation and ingestion of food causing obstruction of respiratory tract or suffocation,E911,1374,248922111,0.6
,1990,1990,Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation,E912,1929,248922111,0.8
,1990,1990,In bed or cradle,E913.0,207,248922111,0.1
,1990,1990,By plastic bag,E913.1,42,248922111,0
,1990,1990,Due to lack of air (in closed place),E913.2,9,248922111,0.0 (Unreliable)
,1990,1990,By falling earth or other substance,E913.3,89,248922111,0
,1990,1990,Other specified means,E913.8,419,248922111,0.2
,1990,1990,Unspecified means,E913.9,126,248922111,0.1
,1990,1990,Foreign body accidentally entering eye and adnexa,E914,1,248922111,0.0 (Unreliable)
,1990,1990,Foreign body accidentally entering other orifice,E915,29,248922111,0
,1990,1990,Struck accidentally by falling object,E916,797,248922111,0.3
,1990,1990,In sports,E917.0,30,248922111,0
,1990,1990,In running water,E917.2,1,248922111,0.0 (Unreliable)
,1990,1990,Other,E917.9,184,248922111,0.1
,1990,1990,Caught accidentally in or between objects,E918,99,248922111,0
,1990,1990,Agricultural machines,E919.0,617,248922111,0.2
,1990,1990,Mining and earth-drilling machinery,E919.1,44,248922111,0
,1990,1990,Lifting machines and appliances,E919.2,200,248922111,0.1
,1990,1990,Metalworking machines,E919.3,13,248922111,0.0 (Unreliable)
,1990,1990,Woodworking and forming machines,E919.4,15,248922111,0.0 (Unreliable)
,1990,1990,Transmission machinery,E919.6,21,248922111,0
,1990,1990,"Earth moving, scraping, and other excavating machines",E919.7,94,248922111,0
,1990,1990,Other specified machinery,E919.8,128,248922111,0.1
,1990,1990,Unspecified machinery,E919.9,52,248922111,0
,1990,1990,Powered lawn mower,E920.0,8,248922111,0.0 (Unreliable)
,1990,1990,Other powered hand tools,E920.1,12,248922111,0.0 (Unreliable)
,1990,1990,Powered household appliances and implements,E920.2,1,248922111,0.0 (Unreliable)
,1990,1990,"Knives, swords, and daggers",E920.3,4,248922111,0.0 (Unreliable)
,1990,1990,Other hand tools and implements,E920.4,3,248922111,0.0 (Unreliable)
,1990,1990,Other specified cutting and piercing instruments or objects,E920.8,49,248922111,0
,1990,1990,Unspecified cutting and piercing instrument or object,E920.9,31,248922111,0
,1990,1990,Boilers,E921.0,8,248922111,0.0 (Unreliable)
,1990,1990,Gas cylinders,E921.1,9,248922111,0.0 (Unreliable)
,1990,1990,Other specified pressure vessels,E921.8,31,248922111,0
,1990,1990,Unspecified pressure vessel,E921.9,4,248922111,0.0 (Unreliable)
,1990,1990,Handgun,E922.0,241,248922111,0.1
,1990,1990,Shotgun (automatic),E922.1,160,248922111,0.1
,1990,1990,Hunting rifle,E922.2,73,248922111,0
,1990,1990,Military firearms,E922.3,2,248922111,0.0 (Unreliable)
,1990,1990,Other specified firearm missile,E922.8,3,248922111,0.0 (Unreliable)
,1990,1990,Unspecified firearm missile,E922.9,937,248922111,0.4
,1990,1990,Fireworks,E923.0,5,248922111,0.0 (Unreliable)
,1990,1990,Blasting materials,E923.1,6,248922111,0.0 (Unreliable)
,1990,1990,Explosive gases,E923.2,98,248922111,0
,1990,1990,Other explosive materials,E923.8,31,248922111,0
,1990,1990,Unspecified explosive material,E923.9,62,248922111,0
,1990,1990,"Hot liquids and vapors, including steam",E924.0,97,248922111,0
,1990,1990,Caustic and corrosive substances,E924.1,12,248922111,0.0 (Unreliable)
,1990,1990,Other,E924.8,20,248922111,0
,1990,1990,Unspecified,E924.9,2,248922111,0.0 (Unreliable)
,1990,1990,Domestic wiring and appliances,E925.0,100,248922111,0
,1990,1990,"Electric power generating plants, distribution stations, transmission lines",E925.1,160,248922111,0.1
,1990,1990,"Industrial wiring, appliances, and electrical machinery",E925.2,54,248922111,0
,1990,1990,Other electric current,E925.8,210,248922111,0.1
,1990,1990,Unspecified electric current,E925.9,146,248922111,0.1
,1990,1990,Overexertion and strenuous movements,E927,22,248922111,0
,1990,1990,Other,E928.8,24,248922111,0
,1990,1990,Unspecified accident,E928.9,1842,248922111,0.7
,1990,1990,Of motor vehicle accident,E929.0,299,248922111,0.1
,1990,1990,Of other transport accident,E929.1,12,248922111,0.0 (Unreliable)
,1990,1990,Of accidental poisoning,E929.2,34,248922111,0
,1990,1990,Of accidental fall,E929.3,179,248922111,0.1
,1990,1990,Of accident caused by fire,E929.4,5,248922111,0.0 (Unreliable)
,1990,1990,Of accident due to natural and environmental factors,E929.5,6,248922111,0.0 (Unreliable)
,1990,1990,Of other accidents,E929.8,80,248922111,0
,1990,1990,Of unspecified accident,E929.9,217,248922111,0.1
,1990,1990,Penicillins,E930.0,9,248922111,0.0 (Unreliable)
,1990,1990,Cephalosporin group,E930.5,1,248922111,0.0 (Unreliable)
,1990,1990,Unspecified antibiotic,E930.9,3,248922111,0.0 (Unreliable)
,1990,1990,Antimalarials and drugs acting on other blood protozoa,E931.4,2,248922111,0.0 (Unreliable)
,1990,1990,Other antimycobacterial drugs,E931.8,1,248922111,0.0 (Unreliable)
,1990,1990,Other and unspecified anti-infectives,E931.9,1,248922111,0.0 (Unreliable)
,1990,1990,Adrenal cortical steroids,E932.0,3,248922111,0.0 (Unreliable)
,1990,1990,Insulins and antidiabetic agents,E932.3,2,248922111,0.0 (Unreliable)
,1990,1990,Antithyroid agents,E932.8,1,248922111,0.0 (Unreliable)
,1990,1990,Antiallergic and antiemetic drugs,E933.0,1,248922111,0.0 (Unreliable)
,1990,1990,Antineoplastic and immunosuppressive drugs,E933.1,1,248922111,0.0 (Unreliable)
,1990,1990,Anticoagulants,E934.2,10,248922111,0.0 (Unreliable)
,1990,1990,Fibrinolysis-affecting drugs,E934.4,2,248922111,0.0 (Unreliable)
,1990,1990,Anticoagulant antagonists and other coagulants,E934.5,6,248922111,0.0 (Unreliable)
,1990,1990,Gamma globulin,E934.6,1,248922111,0.0 (Unreliable)
,1990,1990,Unspecified agent affecting blood constituents,E934.9,1,248922111,0.0 (Unreliable)
,1990,1990,Opiates and related narcotics,E935.0,4,248922111,0.0 (Unreliable)
,1990,1990,Salicylates,E935.1,2,248922111,0.0 (Unreliable)
,1990,1990,"Aromatic analgesics, not elsewhere classified",E935.2,1,248922111,0.0 (Unreliable)
,1990,1990,Antirheumatics (antiphlogistics),E935.4,3,248922111,0.0 (Unreliable)
,1990,1990,Other,E935.8,1,248922111,0.0 (Unreliable)
,1990,1990,Hydantoin derivatives,E936.1,6,248922111,0.0 (Unreliable)
,1990,1990,Other and unspecified anticonvulsants,E936.3,1,248922111,0.0 (Unreliable)
,1990,1990,Unspecified,E937.9,1,248922111,0.0 (Unreliable)
,1990,1990,Other gaseous anesthetics,E938.2,1,248922111,0.0 (Unreliable)
,1990,1990,Surface and infiltration anesthetics,E938.5,3,248922111,0.0 (Unreliable)
,1990,1990,Other and unspecified local anesthetics,E938.9,5,248922111,0.0 (Unreliable)
,1990,1990,Antidepressants,E939.0,2,248922111,0.0 (Unreliable)
,1990,1990,Phenothiazine-based tranquilizers,E939.1,1,248922111,0.0 (Unreliable)
,1990,1990,Butyrophenone-based tranquilizers,E939.2,3,248922111,0.0 (Unreliable)
,1990,1990,Benzodiazepine-based tranquilizers,E939.4,1,248922111,0.0 (Unreliable)
,1990,1990,Psychostimulants,E939.7,1,248922111,0.0 (Unreliable)
,1990,1990,Sympatholytics (antiadrenergics),E941.3,2,248922111,0.0 (Unreliable)
,1990,1990,Cardiac rhythm regulators,E942.0,1,248922111,0.0 (Unreliable)
,1990,1990,Cardiotonic glycosides and drugs of similar action,E942.1,3,248922111,0.0 (Unreliable)
,1990,1990,Coronary vasodilators,E942.4,1,248922111,0.0 (Unreliable)
,1990,1990,Antacids and antigastric secretion drugs,E943.0,1,248922111,0.0 (Unreliable)
,1990,1990,Purine derivative diuretics,E944.1,2,248922111,0.0 (Unreliable)
,1990,1990,Anti-common cold drugs,E945.6,1,248922111,0.0 (Unreliable)
,1990,1990,Other and unspecified respiratory drugs,E945.8,1,248922111,0.0 (Unreliable)
,1990,1990,Other drugs and medicinal substances,E947.8,25,248922111,0
,1990,1990,Unspecified drug or medicinal substance,E947.9,46,248922111,0
,1990,1990,Other and unspecified vaccines and biological substances,E949.9,2,248922111,0.0 (Unreliable)
,1990,1990,"Analgesics, antipyretics, and antirheumatics",E950.0,374,248922111,0.2
,1990,1990,Barbiturates,E950.1,137,248922111,0.1
,1990,1990,Other sedatives and hypnotics,E950.2,50,248922111,0
,1990,1990,Tranquilizers and other psychotropic agents,E950.3,939,248922111,0.4
,1990,1990,Other specified drugs and medicinal substances,E950.4,765,248922111,0.3
,1990,1990,Unspecified drug or medicinal substance,E950.5,655,248922111,0.3
,1990,1990,Agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers,E950.6,30,248922111,0
,1990,1990,Corrosive and caustic substances,E950.7,33,248922111,0
,1990,1990,Arsenic and its compounds,E950.8,12,248922111,0.0 (Unreliable)
,1990,1990,Other and unspecified solid and liquid substances,E950.9,148,248922111,0.1
,1990,1990,Gas distributed by pipeline,E951.0,12,248922111,0.0 (Unreliable)
,1990,1990,Liquefied petroleum gas distributed in mobile containers,E951.1,14,248922111,0.0 (Unreliable)
,1990,1990,Other utility gas,E951.8,2,248922111,0.0 (Unreliable)
,1990,1990,Motor vehicle exhaust gas,E952.0,1877,248922111,0.8
,1990,1990,Other carbon monoxide,E952.1,348,248922111,0.1
,1990,1990,Other specified gases and vapors,E952.8,21,248922111,0
,1990,1990,Unspecified gases and vapors,E952.9,7,248922111,0.0 (Unreliable)
,1990,1990,Hanging,E953.0,3998,248922111,1.6
,1990,1990,Suffocation by plastic bag,E953.1,334,248922111,0.1
,1990,1990,Other specified means,E953.8,60,248922111,0
,1990,1990,Unspecified means,E953.9,52,248922111,0
,1990,1990,Suicide and self-inflicted injury by submersion (drowning),E954,408,248922111,0.2
,1990,1990,Handgun,E955.0,3464,248922111,1.4
